"filename", "language", "JavaScript", "Markdown", "JSON", "JavaScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/App.jsx", "JavaScript JSX", 0, 0, 0, 25, 0, 0, 0, 3, 28
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/UI.css", "PostCSS", 0, 0, 0, 0, 116, 0, 0, 13, 129
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/keypad.jsx", "JavaScript JSX", 0, 0, 0, 96, 0, 0, 0, 11, 107
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/B'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/B.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 3, 48
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/D'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/D.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/F'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/F.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/L'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/L.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/R'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/R.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/U'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/regular/U.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/rotation/x'.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/rotation/x.jsx", "JavaScript JSX", 0, 0, 0, 46, 0, 0, 0, 4, 50
"/Users/ahmed/Documents/Coding/projects/cubing/view/src/components/UI/keypad/rotation/y'.jsx", "JavaScript JSX", 0, 0, 0, 45, 0, 0, 0, 4, 49
